@id,coordinates,neurite_features,axon_coproj_embedding,dendrite_coproj_embedding,brain_region,atlas_release,object_of_study,generation.activity.hadProtocol.id
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/d5ea8899-2747-4679-a07a-935426e676f9,"[7201.0, 3716.0, 3749.0]","[-0.10505343819575737, -0.08592934565688644, -0.26995675300200406, 0.06564873752318905, -0.46687919498546754, -0.2668825536253719, -0.12982669181312168, -0.49256159012924017, 0.0, 0.0, 0.0, 0.0]","[0.18896199762821198, -0.16705186665058136, 0.1246858537197113, -0.13148298859596252, -0.10396334528923035, 0.15583249926567078, 0.1689504086971283, 0.11986532807350159, -0.1456708461046219, -0.18015070259571075, -0.1477854698896408, -0.14784309267997742, 0.12201212346553802, -0.12976887822151184, -0.15912368893623352, -0.1098790094256401, 0.10590856522321701, -0.1795041263103485, -0.17468315362930298, -0.16558624804019928, -0.13669240474700928, 0.14425607025623322, -0.16824151575565338, -0.11636200547218323, -0.12612338364124298, -0.12176787853240967, 0.14398068189620972, -0.12390070408582687, -0.13811808824539185, 0.12657566368579865, -0.11493538320064545, -0.1382094919681549, -0.13464196026325226, -0.1098005473613739, 0.17133638262748718, 0.11624376475811005, -0.12632761895656586, -0.1728207767009735, -0.12957844138145447, 0.1775244027376175, 0.11933917552232742, 0.13762207329273224, 0.1654103547334671, -0.1864829957485199, 0.11070720106363297, -0.11627361178398132, 0.14767487347126007, -0.09891780465841293, -0.14552710950374603, 0.16089744865894318, 0.11337604373693466, -0.17289531230926514, -0.1564020812511444, -0.18349741399288177, 0.12700042128562927, -0.14510458707809448, 0.3104833662509918, -0.18340887129306793, -0.1321229636669159, 0.09362295269966125, -0.1486230492591858, -0.09787371754646301, 0.19056956470012665, 0.19225454330444336, -0.37901929020881653, 0.4110075533390045, -0.3509823679924011, 0.39329564571380615, 0.3131021559238434, -0.3299523591995239, -0.4025397002696991, -0.3200027048587799, 0.38065701723098755, 0.41899698972702026, 0.37416720390319824, 0.3920818269252777, -0.3222886025905609, 0.36110439896583557, 0.3558349907398224, 0.3479386866092682, -0.4094328284263611, 0.3081435561180115, 0.339111864566803, 0.39260023832321167, 0.2879810035228729, -0.33997637033462524, 0.330751895904541, 0.36713674664497375, 0.2742597162723541, 0.33097636699676514, -0.3703383803367615, 0.32507652044296265, 0.3984699845314026, -0.36974307894706726, 0.33451512455940247, 0.3426749110221863, 0.33766937255859375, 0.3507910966873169, -0.3167797029018402, -0.40704038739204407, 0.3413860499858856, 0.3224223554134369, 0.30538830161094666, -0.4040469229221344, -0.37273547053337097, -0.39428842067718506, -0.39853763580322266, 0.40121176838874817, -0.3429500162601471, 0.39458075165748596, -0.3317950665950775, 0.3791179656982422, 0.3616832196712494, -0.3683793246746063, -0.36714470386505127, 0.3203567862510681, 0.35720857977867126, 0.38240084052085876, -0.39849185943603516, 0.32491999864578247, 0.2951803505420685, 0.3633478581905365, 0.33030417561531067, -0.4207409918308258, 0.3485099971294403, 0.3867928087711334, -0.3420417308807373, -0.3775198757648468]","[0.18793269991874695, 0.13808520138263702, 0.19434426724910736, -0.19382686913013458, -0.14027062058448792, 0.14162522554397583, -0.21189206838607788, -0.18134164810180664, -0.16344338655471802, -0.14570261538028717, 0.22356607019901276, 0.1330704689025879, -0.19610807299613953, -0.2016914337873459, 0.2187298983335495, 0.2129451483488083, -0.13717977702617645, 0.18141719698905945, 0.16401110589504242, -0.1936839371919632, -0.20999246835708618, 0.21843621134757996, -0.2142302691936493, -0.18785668909549713, 0.21752221882343292, 0.20910455286502838, 0.20873287320137024, 0.16828851401805878, 0.154415562748909, -0.2052290141582489, 0.16611641645431519, 0.13469143211841583, -0.16283604502677917, -0.13735824823379517, 0.15463273227214813, -0.17844681441783905, 0.22669561207294464, 0.21546246111392975, 0.2255309820175171, -0.131896510720253, -0.18895994126796722, 0.16583152115345, 0.19825199246406555, -0.12002665549516678, -0.17120125889778137, 0.19080005586147308, 0.14392727613449097, -0.14141631126403809, -0.21516083180904388, 0.18423695862293243, 0.19736918807029724, -0.19929350912570953, -0.17279218137264252, -0.17173196375370026, 0.1709117889404297, -0.12618054449558258, -0.1647476702928543, -0.20022743940353394, 0.1367460936307907, -0.18980930745601654, -0.21878330409526825, -0.16407425701618195, 0.12614625692367554, -0.20692457258701324, -0.4909326434135437, -0.5193780660629272, -0.5119287967681885, 0.4614274799823761, 0.5224438905715942, -0.48879897594451904, 0.47753193974494934, 0.4706115126609802, 0.5468119382858276, 0.4723733365535736, -0.4780426025390625, -0.5442954897880554, 0.47149527072906494, 0.5216389298439026, -0.4565824270248413, -0.4691622853279114, 0.4583989083766937, -0.5076364874839783, -0.5253200531005859, 0.5391230583190918, 0.5374939441680908, -0.4701184332370758, 0.5214663743972778, 0.4842451214790344, -0.463483601808548, -0.4418759047985077, -0.542702853679657, -0.5002703070640564, -0.5181871652603149, 0.45072856545448303, -0.5370506048202515, -0.4534289836883545, 0.5398306250572205, 0.5521038174629211, -0.5297059416770935, 0.4511486887931824, -0.49701496958732605, -0.47460323572158813, -0.454770028591156, 0.5015382766723633, 0.46865513920783997, -0.4527919590473175, -0.4602918028831482, 0.5167038440704346, 0.48161575198173523, -0.518047034740448, -0.4571234881877899, 0.45235493779182434, 0.5370086431503296, -0.5411682724952698, -0.4992465078830719, 0.47944846749305725, 0.5391755104064941, 0.4710654616355896, -0.5180076360702515, 0.4892086982727051, 0.46385347843170166, 0.5351137518882751, -0.5407205820083618, 0.5198442935943604, 0.48073244094848633, 0.541120171546936, -0.5105722546577454, 0.47854891419410706]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/3d310eb3-93fc-4588-b2f6-39ec84209134,"[7075.0, 3636.0, 3527.0]","[-1.081209029716594, -0.9150395167657966, -0.9844374332909619, -0.7443456358972521, -0.7982293035739592, -0.38263238935854227, -0.5462238705951847, -0.9040092191154788, 0.0, 0.0, 0.0, 0.0]","[0.10726464539766312, -0.18415719270706177, 0.1348964273929596, -0.16004186868667603, -0.1512918621301651, 0.10808457434177399, 0.18097570538520813, 0.18631422519683838, -0.1649560034275055, -0.08874676376581192, -0.1811165064573288, -0.1736059933900833, 0.18089543282985687, -0.09413598477840424, -0.16349022090435028, -0.16667063534259796, 0.12717020511627197, -0.17257846891880035, -0.11711286008358002, -0.18614725768566132, -0.17735402286052704, 0.1228054091334343, -0.1690274178981781, -0.13184109330177307, -0.14367729425430298, -0.13545237481594086, 0.13482847809791565, -0.12996892631053925, -0.16500172019004822, 0.15594364702701569, -0.1685367375612259, -0.1664668768644333, -0.15763111412525177, -0.17632992565631866, 0.15331099927425385, 0.12901799380779266, -0.19163736701011658, -0.11782945692539215, -0.1669323742389679, 0.13104984164237976, 0.10192134231328964, 0.16533935070037842, 0.10788245499134064, -0.09703340381383896, 0.1313352882862091, -0.12806165218353271, 0.11577555537223816, -0.16189958155155182, -0.16940686106681824, 0.12556125223636627, 0.13136985898017883, -0.1850408911705017, -0.1737879365682602, -0.17623339593410492, 0.11733325570821762, -0.15078546106815338, 0.34408488869667053, -0.13030433654785156, -0.15735985338687897, 0.08644565939903259, -0.12593457102775574, -0.12459186464548111, 0.10452988743782043, 0.18184444308280945, -0.35725972056388855, 0.3972829282283783, -0.3776390552520752, 0.3954339921474457, 0.42903339862823486, -0.4083137512207031, -0.423586905002594, -0.3720962703227997, 0.4006692171096802, 0.42977508902549744, 0.35455799102783203, 0.3875477612018585, -0.3502717912197113, 0.4358859956264496, 0.4441298246383667, 0.3641781508922577, -0.40717846155166626, 0.3522540330886841, 0.3745487332344055, 0.4272180199623108, 0.3381526470184326, -0.3418663442134857, 0.3551364839076996, 0.3566994071006775, 0.3275868594646454, 0.4495735168457031, -0.33591851592063904, 0.40687230229377747, 0.4134879410266876, -0.4449768364429474, 0.353033185005188, 0.3806471824645996, 0.35648971796035767, 0.4204701781272888, -0.379330575466156, -0.3668455183506012, 0.34788283705711365, 0.3282255232334137, 0.3654574751853943, -0.3600066006183624, -0.3691222369670868, -0.4378942549228668, -0.4058058261871338, 0.39698728919029236, -0.3468993604183197, 0.43911656737327576, -0.4072722792625427, 0.39152640104293823, 0.41940292716026306, -0.3868773877620697, -0.45049595832824707, 0.3898943066596985, 0.3142819106578827, 0.4019574522972107, -0.3877144455909729, 0.33511707186698914, 0.13065201044082642, 0.42031076550483704, 0.36421000957489014, -0.3778654634952545, 0.39036113023757935, 0.40321147441864014, -0.4026266038417816, -0.3658619225025177]","[0.22176018357276917, 0.20632661879062653, 0.16680797934532166, -0.15371805429458618, -0.1519726812839508, 0.1496070772409439, -0.16200901567935944, -0.2190331518650055, -0.2095513939857483, -0.17907129228115082, 0.21691350638866425, 0.13740187883377075, -0.18720243871212006, -0.21907545626163483, 0.18082819879055023, 0.20558933913707733, -0.19497275352478027, 0.1923537403345108, 0.19331806898117065, -0.16849511861801147, -0.16894565522670746, 0.21777094900608063, -0.13594549894332886, -0.14330533146858215, 0.1930059939622879, 0.21158990263938904, 0.19291333854198456, 0.12781092524528503, 0.20256149768829346, -0.12891517579555511, 0.1375194489955902, 0.17835168540477753, -0.14851264655590057, -0.18124577403068542, 0.1764204502105713, -0.18893688917160034, 0.19729983806610107, 0.18010856211185455, 0.14289626479148865, -0.14592379331588745, -0.1847500205039978, 0.1828680783510208, 0.12484949827194214, -0.16852451860904694, -0.17519517242908478, 0.17665094137191772, 0.17698298394680023, -0.2061205953359604, -0.2093234360218048, 0.16116154193878174, 0.22552728652954102, -0.20954324305057526, -0.14633001387119293, -0.17128565907478333, 0.21070663630962372, -0.1776038557291031, -0.21049249172210693, -0.1632181853055954, 0.15901175141334534, -0.21534207463264465, -0.19004108011722565, -0.16952615976333618, 0.15629138052463531, -0.18515974283218384, -0.44225218892097473, -0.5296139717102051, -0.5256564617156982, 0.518215537071228, 0.4637816548347473, -0.5053783655166626, 0.5463572144508362, 0.5272300839424133, 0.4608813226222992, 0.5313901901245117, -0.52031010389328, -0.4598838686943054, 0.466351717710495, 0.5336390137672424, -0.5242102146148682, -0.4951368272304535, 0.538716197013855, -0.5079920291900635, -0.4925243556499481, 0.5168711543083191, 0.5011196136474609, -0.46434029936790466, 0.5006693005561829, 0.5252889394760132, -0.47572943568229675, -0.4795866012573242, -0.49823468923568726, -0.5338267087936401, -0.5504717826843262, 0.5084378719329834, -0.4814581573009491, -0.45140594244003296, 0.45782238245010376, 0.5151466131210327, -0.4850162863731384, 0.5121389627456665, -0.4914815425872803, -0.4709543287754059, -0.5153322219848633, 0.5141997933387756, 0.4954957067966461, -0.4656965732574463, -0.47088494896888733, 0.5273106694221497, 0.5074576139450073, -0.4613676965236664, -0.48722922801971436, 0.5436499118804932, 0.5419051647186279, -0.4656824469566345, -0.43661537766456604, 0.5129820704460144, 0.5095380544662476, 0.48395681381225586, -0.46535608172416687, 0.47119438648223877, 0.501229465007782, 0.48333877325057983, -0.518126904964447, 0.4936967194080353, 0.4458686113357544, 0.4742436408996582, -0.5204068422317505, 0.5144870281219482]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/8344da28-87c0-4067-ac98-66aa992a973d,"[7198.0, 3515.0, 3370.0]","[-0.8884510254524829, -0.48045230911256653, -0.18024617431101383, -0.7704744866527502, -0.1325775106737219, 0.828123472076252, 0.40554110947810235, -0.845230986403159, 0.0, 0.0, 0.0, 0.0]","[0.16980499029159546, -0.1570582091808319, 0.17091967165470123, -0.1871313452720642, -0.1086154654622078, 0.15319137275218964, 0.15424969792366028, 0.14770391583442688, -0.12517422437667847, -0.13160733878612518, -0.17374975979328156, -0.1386508047580719, 0.12980583310127258, -0.16664434969425201, -0.13627031445503235, -0.16149502992630005, 0.18377715349197388, -0.15912649035453796, -0.15903936326503754, -0.1638263463973999, -0.10498139262199402, 0.1291748732328415, -0.1793392300605774, -0.11440275609493256, -0.13331429660320282, -0.10673684626817703, 0.14399784803390503, -0.12802734971046448, -0.13409307599067688, 0.1569899320602417, -0.1261540651321411, -0.16943785548210144, -0.168666273355484, -0.15152114629745483, 0.1493975967168808, 0.15289784967899323, -0.15271276235580444, -0.10428876429796219, -0.16694141924381256, 0.11416555196046829, 0.1953381448984146, 0.09780196845531464, 0.12428789585828781, -0.14798419177532196, 0.16457055509090424, -0.14063899219036102, 0.16974766552448273, -0.16443975269794464, -0.1641506552696228, 0.14892622828483582, 0.09455059468746185, -0.19641844928264618, -0.1836766004562378, -0.10251398384571075, 0.12388351559638977, -0.09878591448068619, 0.3560293912887573, -0.11603560298681259, -0.10494992882013321, 0.10001424700021744, -0.11437047272920609, -0.0903640016913414, 0.18379122018814087, 0.09558937698602676, -0.37654101848602295, 0.36874938011169434, -0.4035407602787018, 0.3686382472515106, 0.3904420733451843, -0.3652217984199524, -0.293104350566864, -0.38547906279563904, 0.37484487891197205, 0.4308006763458252, 0.29980912804603577, 0.31301140785217285, -0.38182389736175537, 0.411129355430603, 0.40896913409233093, 0.30571749806404114, -0.34160494804382324, 0.36625486612319946, 0.391042560338974, 0.2957492768764496, 0.34431567788124084, -0.3968375325202942, 0.32155442237854004, 0.37308260798454285, 0.28629204630851746, 0.34605059027671814, -0.2893053889274597, 0.3055131435394287, 0.38757726550102234, -0.4039761424064636, 0.3459847569465637, 0.3785913288593292, 0.3267776370048523, 0.3526853621006012, -0.40105172991752625, -0.316081166267395, 0.3253089189529419, 0.3327183425426483, 0.3869572877883911, -0.31919533014297485, -0.3654756546020508, -0.4186609387397766, -0.31813281774520874, 0.38397401571273804, -0.34156879782676697, 0.3573799729347229, -0.29046830534935, 0.39691662788391113, 0.3717120587825775, -0.2752605080604553, -0.3789951801300049, 0.3481871485710144, 0.3346395492553711, 0.35937005281448364, -0.419758677482605, 0.3211585283279419, 0.3193289637565613, 0.36153337359428406, 0.35872942209243774, -0.3661583662033081, 0.34506598114967346, 0.3894272446632385, -0.38707324862480164, -0.38829147815704346]","[0.14578984677791595, 0.1419796198606491, 0.2218989133834839, -0.21433284878730774, -0.20116400718688965, 0.2023002803325653, -0.1498907506465912, -0.22834324836730957, -0.16463741660118103, -0.18224471807479858, 0.21321849524974823, 0.18341800570487976, -0.17276933789253235, -0.20956078171730042, 0.21502526104450226, 0.14712300896644592, -0.19986559450626373, 0.15892402827739716, 0.19781580567359924, -0.13659942150115967, -0.16999275982379913, 0.23244647681713104, -0.1204899474978447, -0.14692610502243042, 0.17791253328323364, 0.14930693805217743, 0.1119610071182251, 0.18348926305770874, 0.14126603305339813, -0.16100211441516876, 0.20134954154491425, 0.14415255188941956, -0.1995530128479004, -0.16084358096122742, 0.19829823076725006, -0.22141976654529572, 0.18912087380886078, 0.1452145278453827, 0.1443629413843155, -0.15698286890983582, -0.22397828102111816, 0.13334248960018158, 0.13759301602840424, -0.2119847685098648, -0.2092847228050232, 0.21022196114063263, 0.19431082904338837, -0.17386417090892792, -0.17044585943222046, 0.22274404764175415, 0.19588294625282288, -0.17076438665390015, -0.1889185905456543, -0.16888467967510223, 0.15939871966838837, -0.19586119055747986, -0.16608086228370667, -0.19882835447788239, 0.20754550397396088, -0.17372789978981018, -0.15315207839012146, -0.1606045365333557, 0.19560548663139343, -0.1628108024597168, -0.4504331350326538, -0.5369189977645874, -0.5553668141365051, 0.462536484003067, 0.47732141613960266, -0.474121630191803, 0.5216149091720581, 0.4838593900203705, 0.45752716064453125, 0.4688372313976288, -0.5136227607727051, -0.4712856411933899, 0.4975241422653198, 0.5291918516159058, -0.4650610685348511, -0.45456066727638245, 0.45914745330810547, -0.5344707369804382, -0.5185952186584473, 0.47807803750038147, 0.5152996182441711, -0.4523392617702484, 0.4607161581516266, 0.4584028422832489, -0.5311221480369568, -0.44546520709991455, -0.4963894784450531, -0.5364978313446045, -0.46509119868278503, 0.45755335688591003, -0.5108317136764526, -0.5012534856796265, 0.5411806702613831, 0.5216001868247986, -0.5200854539871216, 0.5030613541603088, -0.5209975838661194, -0.465396523475647, -0.5158438086509705, 0.47809141874313354, 0.5081382989883423, -0.4674847722053528, -0.47529786825180054, 0.5347877740859985, 0.4931004047393799, -0.5243509411811829, -0.46479010581970215, 0.5152320861816406, 0.5372228622436523, -0.5497368574142456, -0.44553789496421814, 0.5283216238021851, 0.5118982195854187, 0.4850499927997589, -0.5285475254058838, 0.5384310483932495, 0.531004786491394, 0.5346312522888184, -0.4947386085987091, 0.4456521272659302, 0.4985073506832123, 0.4945886731147766, -0.4992583990097046, 0.49118003249168396]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/2c908aa8-d4ab-4fcb-bf6c-4a16cce5c7e9,"[7297.0, 3313.0, 3460.0]","[-0.7066540810820133, -1.2028093636935826, -1.388936024710159, -0.9533764419412368, -0.6745167096440999, -0.27080701235910065, -0.39751059245873366, -0.3162268919922807, 0.0, 0.0, 0.0, 0.0]","[0.1365632265806198, -0.16423176229000092, 0.1469505876302719, -0.18095603585243225, -0.1333731859922409, 0.1782059520483017, 0.19830730557441711, 0.16595779359340668, -0.12033379077911377, -0.10794272273778915, -0.16529572010040283, -0.17622026801109314, 0.19247612357139587, -0.18366631865501404, -0.11589857935905457, -0.1569509357213974, 0.17795908451080322, -0.1204632818698883, -0.13113053143024445, -0.19079574942588806, -0.15333205461502075, 0.17637954652309418, -0.18764613568782806, -0.13853056728839874, -0.15146799385547638, -0.10453999787569046, 0.1266426146030426, -0.1497761309146881, -0.15918488800525665, 0.1433524340391159, -0.19871923327445984, -0.17802000045776367, -0.11986073106527328, -0.1499466598033905, 0.15122853219509125, 0.1711713820695877, -0.17655055224895477, -0.1902521848678589, -0.11487450450658798, 0.12597429752349854, 0.17763249576091766, 0.09966395050287247, 0.16184581816196442, -0.1661047488451004, 0.1892373114824295, -0.196245476603508, 0.1352599710226059, -0.1248147264122963, -0.14480078220367432, 0.1570800244808197, 0.1683647334575653, -0.15206772089004517, -0.1511847972869873, -0.11929551512002945, 0.13956812024116516, -0.17232652008533478, 0.3008573353290558, -0.11842015385627747, -0.14406271278858185, 0.12399233132600784, -0.1345384269952774, -0.1774389147758484, 0.16226617991924286, 0.16235443949699402, -0.48266008496284485, 0.45111483335494995, -0.42384979128837585, 0.48941531777381897, 0.46720653772354126, -0.42706772685050964, -0.4074035584926605, -0.45127367973327637, 0.5068175792694092, 0.4896785616874695, 0.47402018308639526, 0.4926399290561676, -0.49752846360206604, 0.4946784973144531, 0.42704665660858154, 0.4298109710216522, -0.43757903575897217, 0.5034001469612122, 0.4376918375492096, 0.4222835898399353, 0.3871327340602875, -0.43951117992401123, 0.48138365149497986, 0.44335082173347473, 0.4443093240261078, 0.4512716829776764, -0.4839743673801422, 0.40979740023612976, 0.5098921060562134, -0.41449174284935, 0.47761061787605286, 0.4907439351081848, 0.4666416049003601, 0.46827125549316406, -0.47114038467407227, -0.4787849485874176, 0.41031405329704285, 0.42966610193252563, 0.46351826190948486, -0.4129174053668976, -0.4599475860595703, -0.5021040439605713, -0.4359528720378876, 0.42845258116722107, -0.5143215656280518, 0.4268629252910614, -0.45944878458976746, 0.4790613055229187, 0.45926913619041443, -0.4095752239227295, -0.43413662910461426, 0.5046479105949402, 0.4219275712966919, 0.4962374269962311, -0.4616925120353699, 0.44936853647232056, -0.15889602899551392, 0.4329790472984314, 0.4917890727519989, -0.4588905870914459, 0.47410380840301514, 0.5007850527763367, -0.44446277618408203, -0.42832520604133606]","[0.1507139950990677, 0.12866976857185364, 0.15767888724803925, -0.13490629196166992, -0.13885948061943054, 0.12337378412485123, -0.13011887669563293, -0.11474110186100006, -0.14885656535625458, -0.15016329288482666, 0.16900846362113953, 0.16058050096035004, -0.1909833401441574, -0.09672325849533081, 0.14475391805171967, 0.1427236795425415, -0.129141166806221, 0.15708328783512115, 0.177366241812706, -0.11306148022413254, -0.12657901644706726, 0.1805059313774109, -0.16107267141342163, -0.1389530748128891, 0.1349056214094162, 0.14100851118564606, 0.11275238543748856, 0.13321338593959808, 0.19903168082237244, -0.101233571767807, 0.15937753021717072, 0.12786169350147247, -0.10595718026161194, -0.14584647119045258, 0.10973498225212097, -0.15118160843849182, 0.2006438672542572, 0.09974046051502228, 0.15710973739624023, -0.17600120604038239, -0.12114952504634857, 0.09812076389789581, 0.11819399148225784, -0.15891975164413452, -0.1696886122226715, 0.15613408386707306, 0.11566749960184097, -0.15535305440425873, -0.16574573516845703, 0.136232390999794, 0.12016697227954865, -0.14703141152858734, -0.12570783495903015, -0.14091268181800842, 0.16226951777935028, -0.17870944738388062, -0.10652720183134079, -0.1933007836341858, 0.108602374792099, -0.17871052026748657, -0.13269957900047302, -0.0974917933344841, 0.10656815767288208, -0.17520125210285187, -0.374223917722702, -0.3731909990310669, -0.4168681204319, 0.3391001224517822, 0.3665989637374878, -0.34712404012680054, 0.3788885176181793, 0.38365134596824646, 0.30960145592689514, 0.33690476417541504, -0.3352118730545044, -0.3745952248573303, 0.31157687306404114, 0.4084506332874298, -0.3222132921218872, -0.3108382225036621, 0.36400943994522095, -0.3509872853755951, -0.329355388879776, 0.3463928699493408, 0.3684617280960083, -0.25154435634613037, 0.3616216480731964, 0.3854985535144806, -0.4091856777667999, -0.33971619606018066, -0.38225439190864563, -0.3490390181541443, -0.3083503544330597, 0.370562344789505, -0.36875438690185547, -0.3758569657802582, 0.30789586901664734, 0.35331979393959045, -0.3562507629394531, 0.39593079686164856, -0.33475378155708313, -0.3944821059703827, -0.35607776045799255, 0.34127289056777954, 0.3450815975666046, -0.3787580728530884, -0.37401068210601807, 0.34829631447792053, 0.2906249165534973, -0.38795047998428345, -0.3497602045536041, 0.3630712926387787, 0.3079880177974701, -0.37378010153770447, -0.32724955677986145, 0.3729574978351593, 0.34854426980018616, 0.36219310760498047, -0.3337417542934418, 0.33575454354286194, 0.3508593440055847, 0.30207201838493347, -0.3650040626525879, 0.33936166763305664, 0.3877151906490326, 0.3565838038921356, -0.35340431332588196, 0.27614936232566833]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
