1.132784181220425172e-02	-6.777294023008764712e-02	2.694792305448034594e-02	1.401099904834654242e-01	6.510462181768753021e-02	1.908052935754480650e-01	3.906037012542866275e-03	1.305121279602164119e-01	1.824573195243399115e-01	1.510553316263671571e-02	-2.014371299839161078e-01	9.547126749780064647e-02	-5.394679518724972145e-02	-1.197296721540237890e-01	-1.024805178860649368e-01	4.498034460891760233e-02	-7.511685840363141464e-02	2.737304415398633672e-01	9.388271950192636928e-04	1.127815301265876063e-01	-1.179900825495127925e-01	-7.062132353338505808e-02	2.256276319731708585e-02	1.037589347688259306e-01	-2.794824279692348923e-01	-1.880852170242194865e-01	-1.241205234210622033e-03	1.389085855538486902e-01	-4.722964365418511057e-02	-1.993553751897539361e-01	-3.966296008911027182e-02	-1.367167639156132153e-01
2.884181239768306981e-01	1.425299933384045203e-01	-5.081664044255276153e-02	2.674535240281697077e-02	-3.073774516450263452e-04	-5.233496355459146127e-02	-6.236099906111155881e-03	-1.084917137959128530e-01	6.987311979708348691e-03	8.046477293646553397e-02	-2.752272907178236472e-01	-1.676730115728646830e-01	8.057210103385623046e-02	2.790657395695968213e-02	5.233763190274056537e-02	-1.767744715681152934e-01	-2.029857404954756722e-02	5.545456517112117706e-03	-5.451214686583096686e-02	3.486444162777658541e-03	1.454316000655083742e-02	3.197127467865681916e-02	5.803595760596876735e-02	-2.164341904293042851e-01	-4.081601387319690188e-02	1.617973175900846161e-01	6.673981957426351752e-02	2.513702129312726449e-02	-8.882998908528426385e-02	1.106289932190456515e-01	7.931118528393837908e-02	-2.708274794546396483e-02
1.343829802693177755e-01	-4.912944792879324341e-02	-3.232560490149902904e-02	-2.997725585906596893e-02	8.957641323551000789e-03	2.491452329155557574e-02	-7.722322274000940900e-02	-1.377638000862027312e-01	5.879225334642168566e-02	3.021510075519552932e-02	1.410984349279695849e-01	1.204020684714449951e-01	5.059901979421814813e-03	6.565076651569987098e-02	-5.455851262426390097e-02	-6.328830225593828906e-02	-9.627169041158435692e-03	-1.081804718918113889e-01	2.735581581935672690e-02	-1.802954941100067335e-02	-8.055497243032597177e-02	-4.121266182029839631e-02	-2.112471470494197701e-01	-1.499318075434442898e-01	6.069053281909859293e-02	-5.335632280578914144e-02	2.353922809916542472e-02	8.153169754728406549e-02	4.130727245196424979e-02	1.624383509577390361e-01	-2.535121054599282983e-02	1.990846237856434553e-01
-4.510348487957856201e-02	-2.343557244154389693e-02	1.291694662161920193e-01	-2.192176678852662819e-01	1.667251586725910228e-01	-8.406627819586726114e-02	-1.370817147235221800e-02	-1.801761746138854647e-01	-2.528069753317255253e-02	-1.902495857385106542e-02	4.053558963499541701e-01	-6.382885243121530494e-02	-9.317819532492506440e-02	-2.074458444164901418e-03	-1.444537565935234517e-02	1.906300570138665107e-01	1.059651095078472348e-02	-2.055511054556335981e-01	-2.196874452707500355e-02	1.833828351611802299e-01	9.141157340445316137e-02	-8.983280446330965674e-02	1.025569046657893169e-01	-3.881811755245389434e-02	7.714837644100142056e-02	-1.316792161106034864e-01	-6.067886708214477454e-02	2.488419774552183637e-03	-2.244706673331445523e-01	-7.580696404204552430e-02	1.008981690490774047e-01	6.313931001115728747e-02
1.122359406096912759e-01	7.870117446689997576e-02	-1.631600015457066941e-02	-1.624784197963342613e-01	-3.973921444027363192e-02	1.166268235856444818e-01	1.214856448236664027e-01	2.939961538649810135e-01	-1.884668183858246304e-01	1.002261437337794436e-01	1.772495580357404121e-01	-5.294966231598585010e-02	5.283335176474131256e-02	3.932843092096172111e-02	-5.708468032525287547e-03	2.765718518892930355e-02	-1.632536806656333106e-01	-8.416194211003093228e-02	-6.198448082368835516e-02	8.712887515156765572e-02	-1.617960131715557304e-01	1.411544914197708223e-01	2.929710015391490674e-01	8.296342401076464701e-02	1.804321961382135131e-01	-9.206629937963759641e-03	2.916608170758461932e-02	2.144102788985115249e-01	-1.439520117638809216e-01	1.126239032880673244e-02	-1.652665668240884400e-01	-5.250416190897930907e-02
2.082369496184540911e-02	-2.395595329908330184e-01	1.181889180382271823e-03	1.018489284276626605e-01	-4.113625026384238464e-02	5.046189035229836162e-04	1.406816108617900962e-01	-3.412497397993494944e-03	-2.205733724510288984e-01	-8.000032319727390373e-02	1.674603535981157854e-01	2.281470846794274587e-01	1.574680213835082943e-01	3.119907780867328673e-02	-1.007516780476202106e-01	4.567652660386464086e-02	8.289172189714351380e-02	3.663019348787089485e-02	-9.332487364816757780e-02	8.919002489230776209e-02	1.460992260184525993e-01	-1.709229456885126286e-01	5.468573999778034850e-02	-2.844445845732426065e-02	-5.136863050943358405e-02	1.737208405871009387e-01	-9.035881629691029648e-02	2.205464586195268750e-01	-2.952360528688986480e-03	-1.581900290448187696e-01	-5.124333458350874282e-02	2.482136853298720358e-01
3.139985868911369660e-01	2.991382661657497888e-01	1.702361208369206069e-01	-8.233667173484189583e-02	-4.105084499946323219e-03	-6.369335416949759021e-02	-1.779157652625162900e-02	1.043006894521518735e-01	1.225450956860113239e-01	-2.031945226242471980e-01	-1.125104450206919071e-01	-1.443673279294450662e-01	-9.176581475134543142e-02	-1.054105689445544031e-01	-8.074711455327214515e-02	-2.531089066111996688e-01	5.607506266330474637e-02	-3.773808035331242122e-02	1.590248129958592854e-02	-1.013791990264883702e-01	1.432504560434117447e-01	1.820154937786335608e-02	-2.041386709925236548e-02	7.795953809826464131e-02	-6.912488293908140846e-02	-8.536349077886003570e-03	9.778103483829245560e-03	6.635508074457907579e-02	-2.219214882293840119e-01	1.364159372457993957e-01	1.079456354356013864e-01	4.573379287328919324e-02
-7.810710868884349067e-02	-8.943334545209155606e-02	3.498259144718125074e-02	1.374658242480831793e-01	-2.358475899157240138e-02	-7.909734116248036406e-02	1.555029243173117470e-01	-1.458631677097373125e-01	-5.731719715966236695e-02	-4.244408743017277080e-02	1.258284136891122673e-01	-1.008632436293584785e-03	2.214340196198066879e-01	4.285407776208857017e-02	2.239390226450221899e-02	-7.728126510094923685e-02	2.778440138803304205e-01	1.539942817225636307e-01	9.556536275855348483e-02	-1.379225152944182908e-01	-1.876309208492724367e-01	2.812693229086851276e-03	-3.270820438242658112e-03	1.417805057523332732e-02	1.623267182501144101e-01	1.289575413262347980e-01	-1.457721207158178822e-01	-6.582897389538872046e-02	-6.382477333009287102e-02	9.010946671018843501e-02	-5.010385063998328004e-02	-8.529094911272171176e-02
-4.332673167328240232e-02	1.231100094388348498e-01	-1.678537547207792011e-02	1.171075240287140946e-02	-2.312879870436464480e-01	2.280737865682186220e-03	-1.584858615870839843e-02	1.885109723282154537e-01	2.225174230079920157e-01	1.179311053681633276e-01	1.433930831016581031e-01	1.489176159962109225e-01	-1.556729857172797216e-01	-2.655613118463817299e-02	-1.229646618267562080e-01	-5.259081793430668561e-02	-6.061527729370980166e-02	-1.252429415075618779e-01	-1.509572961328647933e-01	-1.896807716945327418e-02	5.818962668385699311e-02	-1.603034940151469301e-01	1.393723483528271911e-01	-1.800527209943465767e-01	2.689185044523045853e-02	-2.784411517726815832e-01	-1.079673701178416600e-01	-2.709554511373306607e-01	-8.078947765739825232e-03	1.865624772873823375e-02	2.552027927525662293e-02	-2.401224623930255445e-02
1.069606833646056243e-01	-2.054604336333545889e-01	7.447380400021900125e-03	7.711939455378383212e-02	-2.249094707288439021e-01	-2.001756159157483950e-01	1.529113572005865330e-03	-3.330629381823403679e-02	-2.346051323115050380e-01	-1.627581137032338698e-01	-1.299307510530295362e-02	6.049071935250460025e-02	-4.655831539074248987e-02	6.170492864333212285e-02	2.598179023884124028e-01	2.943951393174239900e-02	-1.975524071899494027e-02	-2.193914256684012798e-01	5.425731055788945989e-02	-3.913080503071118127e-02	1.157670682193582407e-01	-1.660000713281434004e-01	1.716653266284571405e-02	-1.144641156724425790e-01	1.488132542581393769e-01	-1.146857817682443714e-01	1.125555915715387850e-01	-1.038891225287821157e-01	1.179276905664666392e-01	-7.177007051647291136e-02	3.067272467321788265e-02	1.039139211654101363e-01
-1.178613555556477926e-01	1.817428339968144291e-01	6.971596649427380665e-02	7.872929882985203742e-02	-2.044109663093973961e-01	1.137384383956260847e-01	-2.612451592024054303e-01	1.030215052627409499e-04	-1.274177775521547797e-02	-9.707628126854692119e-02	-7.974142635285554059e-02	-1.870035293826768086e-01	7.830661044502867929e-02	1.051463784464459067e-01	3.726305721486214417e-02	1.218697859849803972e-01	-4.200926596879737268e-02	-6.653567396467136019e-02	6.428319562667597631e-02	-1.986703760155065224e-01	5.423996964948283456e-02	-1.412247317966070469e-02	1.258369136068918093e-01	1.186902335927269986e-01	8.115588627567445201e-02	-7.858825278737924247e-02	-1.644199202368139823e-01	-1.002655643484937215e-01	1.046866831429834888e-01	-1.089518070649896503e-01	1.053311828320197263e-01	-1.547568632585402393e-01
-2.080143841330226451e-01	-1.249397057394545547e-02	5.778692260809151172e-04	1.890964228036193795e-01	-1.582867291841328905e-01	-1.756634625370767297e-02	-3.559393513144171184e-01	-1.424833374197937222e-02	-2.830100985509040323e-02	-1.715537213662902960e-02	2.920473218409186042e-02	-6.220280949232035589e-02	-1.233634963184035149e-01	5.211237639713293263e-02	2.707267745282300186e-01	-5.521572881658153020e-02	-9.473734991219638635e-02	-1.198664943613343137e-01	6.707521581631668839e-02	1.758363095868037407e-01	1.279015534041544055e-01	-3.255809632395769565e-02	8.119413741506903426e-02	-7.333077007310503936e-02	8.246299442214861941e-02	-7.647001845017686872e-02	-1.312137485187012953e-01	1.212852930516048477e-01	-4.212441999965954587e-02	1.068311532500261507e-01	8.379776984085594849e-02	-5.098021557608022059e-02
