@id,coordinates,neurite_features,axon_coproj_embedding,dendrite_coproj_embedding,brain_region,atlas_release,object_of_study,protocol_id
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/d5ea8899-2747-4679-a07a-935426e676f9,"[7201.0, 3716.0, 3749.0]","[0.0, 0.0, -0.07088812050083358, -0.10505343819575737, -0.08592934565688644, -0.26995675300200406, 0.06564873752318905, -0.46687919498546754, -0.2668825536253719, -0.12982669181312168, -0.49256159012924017, 0.0, 0.0, 0.0, 0.0]","[0.1190783753991127, -0.09802958369255066, -0.13177882134914398, 0.12963683903217316, 0.14337609708309174, 0.1601404845714569, 0.1843336522579193, -0.1451578438282013, -0.09561121463775635, -0.17405372858047485, -0.19277815520763397, 0.11915919184684753, 0.13912971317768097, -0.16472981870174408, -0.16385982930660248, 0.1119789183139801, 0.18196454644203186, -0.14827924966812134, 0.13641391694545746, -0.20160582661628723, -0.09351695328950882, 0.17629463970661163, -0.1935570240020752, 0.1363949030637741, -0.18750937283039093, 0.12613141536712646, 0.11209874600172043, -0.1907615065574646, 0.18073299527168274, -0.13020843267440796, -0.11672097444534302, -0.15003423392772675, 0.18441873788833618, -0.16142891347408295, -0.1315356343984604, -0.17344726622104645, 0.18756359815597534, -0.1133788526058197, -0.10205450654029846, 0.13598647713661194, 0.12161778658628464, 0.11404035240411758, 0.18281053006649017, 0.14048032462596893, -0.15124022960662842, -0.1090657189488411, -0.18707318603992462, -0.11556465178728104, 0.1613740622997284, 0.1650128960609436, -0.12740112841129303, -0.11161178350448608, -0.13313455879688263, -0.08062049746513367, -0.12822294235229492, -0.1352687031030655, -0.13856281340122223, -0.1937481164932251, 0.15291637182235718, 0.16078265011310577, 0.09553984552621841, 0.13634426891803741, 0.1364966630935669, -0.11588899791240692, -0.36855337023735046, 0.4033880829811096, 0.35603731870651245, -0.3701234757900238, -0.3932986855506897, -0.38937050104141235, -0.3401777148246765, 0.31930404901504517, 0.35336920619010925, 0.32477566599845886, 0.32752376794815063, -0.28632813692092896, -0.3735444247722626, 0.3961530029773712, 0.3845632076263428, -0.3820681869983673, -0.33448973298072815, 0.33371496200561523, -0.3304097056388855, 0.30871570110321045, 0.3674895465373993, -0.35144802927970886, 0.4065914750099182, -0.4051431119441986, 0.36176785826683044, -0.3532433807849884, -0.37820854783058167, 0.2910049259662628, -0.34704074263572693, 0.33696070313453674, 0.36954063177108765, 0.3192378878593445, -0.35629579424858093, 0.350850909948349, 0.385566383600235, 0.37816980481147766, -0.39558330178260803, 0.2941834330558777, 0.3851715326309204, -0.34356796741485596, -0.35798007249832153, -0.39598768949508667, -0.35866498947143555, -0.3271423578262329, 0.29913198947906494, 0.3777335286140442, 0.34294193983078003, 0.3505440056324005, -0.37610238790512085, -0.3534325361251831, 0.3558797538280487, 0.3263457417488098, 0.37718090415000916, 0.3966820240020752, 0.31661534309387207, 0.3396710753440857, 0.3010033369064331, 0.305046409368515, -0.3461863398551941, -0.33499062061309814, -0.37900808453559875, -0.3486439883708954, -0.3712925314903259, 0.3396463096141815]","[-0.20872348546981812, 0.22727429866790771, -0.18839512765407562, -0.1725902408361435, 0.1727345585823059, 0.20504118502140045, -0.16265901923179626, 0.21739710867404938, -0.19787921011447906, -0.17997026443481445, 0.1655295491218567, -0.20640847086906433, -0.18740195035934448, 0.2109256237745285, 0.19992604851722717, -0.21675676107406616, 0.18779174983501434, 0.14597102999687195, 0.18283094465732574, -0.1484168916940689, 0.15890628099441528, -0.2021753340959549, -0.1794370412826538, 0.21375370025634766, 0.11482838541269302, -0.16112010180950165, 0.20886771380901337, -0.17085666954517365, -0.1943914294242859, 0.12966549396514893, -0.2013445496559143, -0.18521063029766083, 0.16646811366081238, 0.17862094938755035, -0.1738172173500061, 0.18670205771923065, -0.14018337428569794, 0.19196675717830658, 0.16807477176189423, -0.21922269463539124, -0.1788763701915741, 0.12798693776130676, -0.19248066842556, -0.13014717400074005, -0.20338940620422363, -0.20128433406352997, -0.12250590324401855, 0.15369616448879242, 0.1759176403284073, -0.13691125810146332, 0.17725734412670135, 0.19882717728614807, 0.2198173999786377, -0.2072000652551651, 0.15509015321731567, 0.19914549589157104, 0.1626974642276764, 0.17052611708641052, 0.19464653730392456, 0.14870086312294006, 0.1430942267179489, 0.20247799158096313, 0.20647111535072327, -0.1613209992647171, 0.5329242944717407, -0.5411302447319031, 0.5348760485649109, 0.5515084862709045, -0.4569927453994751, -0.5020527839660645, 0.4902762174606323, -0.492717444896698, 0.4471011161804199, 0.47614550590515137, -0.5327850580215454, 0.5293700098991394, 0.48079270124435425, -0.49572309851646423, -0.4496211111545563, 0.47924041748046875, -0.4554450809955597, -0.4528246223926544, -0.5298015475273132, 0.5315148234367371, -0.4632006585597992, 0.5077383518218994, 0.4750136435031891, -0.5251639485359192, -0.5069755911827087, 0.5026565790176392, -0.49328818917274475, 0.5293384790420532, 0.49363574385643005, -0.46335145831108093, 0.5282883048057556, 0.5060215592384338, -0.4731864333152771, -0.5018839836120605, 0.5129117965698242, -0.5251246690750122, 0.49668487906455994, -0.5473827123641968, -0.5174258947372437, 0.5034819841384888, 0.4531787931919098, -0.5157908201217651, 0.5363559722900391, 0.45683544874191284, 0.47421887516975403, 0.45713287591934204, 0.525928258895874, -0.46680769324302673, -0.5447734594345093, 0.5437570214271545, -0.5134327411651611, -0.5098041892051697, -0.4965655207633972, 0.4383700489997864, -0.5154181718826294, -0.4974128007888794, -0.49805542826652527, -0.4898211359977722, -0.5295200347900391, -0.49740904569625854, -0.5034913420677185, -0.49858394265174866, -0.45048651099205017, 0.5484715700149536]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/3d310eb3-93fc-4588-b2f6-39ec84209134,"[7075.0, 3636.0, 3527.0]","[0.0, 0.0, -0.07088812050083358, -1.081209029716594, -0.9150395167657966, -0.9844374332909619, -0.7443456358972521, -0.7982293035739592, -0.38263238935854227, -0.5462238705951847, -0.9040092191154788, 0.0, 0.0, 0.0, 0.0]","[0.12326409667730331, -0.18537746369838715, -0.124933160841465, 0.15426163375377655, 0.09915603697299957, 0.1679607331752777, 0.162873312830925, -0.1783573031425476, -0.13113367557525635, -0.18211804330348969, -0.1577909290790558, 0.15343399345874786, 0.10174127668142319, -0.1262751817703247, -0.17833910882472992, 0.16215676069259644, 0.19412152469158173, -0.18815898895263672, 0.13949213922023773, -0.1254713237285614, -0.12318329513072968, 0.1283273696899414, -0.10764817893505096, 0.14968648552894592, -0.10744316875934601, 0.1356358677148819, 0.1829201728105545, -0.13996465504169464, 0.19149653613567352, -0.19055786728858948, -0.10404828190803528, -0.10154902189970016, 0.11534198373556137, -0.10680922120809555, -0.20061716437339783, -0.10851214826107025, 0.16967861354351044, -0.14701664447784424, -0.11026658862829208, 0.17227749526500702, 0.13593721389770508, 0.10106653720140457, 0.09599477052688599, 0.11949791014194489, -0.11971182376146317, -0.12641498446464539, -0.10539784282445908, -0.17363007366657257, 0.14698682725429535, 0.10375569760799408, -0.18048501014709473, -0.1303129494190216, -0.20272105932235718, -0.17939741909503937, -0.16213934123516083, -0.13628055155277252, -0.19735214114189148, -0.19609597325325012, 0.14548107981681824, 0.14240770041942596, 0.12524929642677307, 0.14149579405784607, 0.1631399691104889, -0.18895657360553741, -0.3929409086704254, 0.3935186564922333, 0.4022842049598694, -0.3778103291988373, -0.43228012323379517, -0.3439701497554779, -0.3546217978000641, 0.4151151478290558, 0.41512003540992737, 0.377888947725296, 0.34957653284072876, -0.4192744791507721, -0.34364843368530273, 0.37776410579681396, 0.39755240082740784, -0.3349987268447876, -0.3288976848125458, 0.35054513812065125, -0.4296099543571472, 0.3944040834903717, 0.4076736569404602, -0.37263888120651245, 0.3899371027946472, -0.3826683759689331, 0.3266323506832123, -0.4319103956222534, -0.3715871274471283, 0.40500205755233765, -0.39332059025764465, 0.3638024926185608, 0.3790329694747925, 0.34478166699409485, -0.34842023253440857, 0.4083420932292938, 0.4186970591545105, 0.39920178055763245, -0.36622485518455505, 0.3639533817768097, 0.350531667470932, -0.3918425440788269, -0.43859046697616577, -0.42559191584587097, -0.38325026631355286, -0.3939722180366516, 0.33433735370635986, 0.39220330119132996, 0.3707522749900818, 0.4358315169811249, -0.3299165666103363, -0.417059063911438, 0.409689724445343, 0.39837104082107544, 0.43223997950553894, 0.3847038745880127, 0.3293505907058716, 0.34764716029167175, 0.39647001028060913, 0.3599575161933899, -0.36779478192329407, -0.40118852257728577, -0.3656435012817383, -0.33474573493003845, -0.3945430815219879, 0.3469981849193573]","[-0.20932914316654205, 0.23228919506072998, -0.18832723796367645, -0.1580599546432495, 0.19667111337184906, 0.14895664155483246, -0.1957838386297226, 0.21451739966869354, -0.1729726642370224, -0.1713005155324936, 0.14288386702537537, -0.21404293179512024, -0.13618938624858856, 0.19363275170326233, 0.14353452622890472, -0.20960742235183716, 0.20131409168243408, 0.16606037318706512, 0.20854216814041138, -0.1644880473613739, 0.16340892016887665, -0.219544917345047, -0.21250472962856293, 0.1743379831314087, 0.21145369112491608, -0.14942237734794617, 0.18049530684947968, -0.19617138803005219, -0.17415167391300201, 0.182796448469162, -0.12126605957746506, -0.14398853480815887, 0.16174744069576263, 0.14788605272769928, -0.15068277716636658, 0.16987617313861847, -0.15521344542503357, 0.2133166790008545, 0.1300240159034729, -0.1757780909538269, -0.15422363579273224, 0.18784396350383759, -0.148068368434906, -0.21596893668174744, -0.19560885429382324, -0.20206062495708466, -0.13879327476024628, 0.15161040425300598, 0.14477768540382385, -0.22375993430614471, 0.20499007403850555, 0.21367324888706207, 0.19420413672924042, -0.21316726505756378, 0.13974443078041077, 0.18057240545749664, 0.19798614084720612, 0.2116357684135437, 0.19460301101207733, 0.2172897905111313, 0.15164195001125336, 0.15597330033779144, 0.21650101244449615, -0.15919725596904755, 0.4743872880935669, -0.5440943241119385, 0.48614701628685, 0.4724745452404022, -0.49487513303756714, -0.4675973057746887, 0.4520602822303772, -0.5320497751235962, 0.5257606506347656, 0.5012341737747192, -0.4779813289642334, 0.4428658187389374, 0.5430039167404175, -0.5191822052001953, -0.5226215124130249, 0.4641053378582001, -0.5371155142784119, -0.46359390020370483, -0.5161980390548706, 0.5396322011947632, -0.4615006446838379, 0.5262717604637146, 0.4640207886695862, -0.46565699577331543, -0.4731074571609497, 0.5493552684783936, -0.5529687404632568, 0.53761225938797, 0.5020440816879272, -0.45463040471076965, 0.4727804660797119, 0.49664902687072754, -0.5189898014068604, -0.5342977046966553, 0.5021621584892273, -0.4971078038215637, 0.5342853665351868, -0.4847240447998047, -0.5251104235649109, 0.49119338393211365, 0.5182909369468689, -0.5192399621009827, 0.47313839197158813, 0.5309858918190002, 0.450815886259079, 0.4532398283481598, 0.45439621806144714, -0.5158573985099792, -0.45493197441101074, 0.5424883365631104, -0.48694562911987305, -0.4777769446372986, -0.5320460200309753, 0.45728597044944763, -0.5369231700897217, -0.5038927793502808, -0.49092957377433777, -0.4412837326526642, -0.5161459445953369, -0.5223067402839661, -0.4429943859577179, -0.502281129360199, -0.48759710788726807, 0.5386903882026672]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/8344da28-87c0-4067-ac98-66aa992a973d,"[7198.0, 3515.0, 3370.0]","[0.0, 0.0, -0.07088812050083358, -0.8884510254524829, -0.48045230911256653, -0.18024617431101383, -0.7704744866527502, -0.1325775106737219, 0.828123472076252, 0.40554110947810235, -0.845230986403159, 0.0, 0.0, 0.0, 0.0]","[0.15842680633068085, -0.14361251890659332, -0.18679404258728027, 0.10705000162124634, 0.11651065945625305, 0.20083749294281006, 0.09826400876045227, -0.14488346874713898, -0.17901098728179932, -0.13192325830459595, -0.11348527669906616, 0.13681015372276306, 0.1272232085466385, -0.17621271312236786, -0.13835740089416504, 0.1685546189546585, 0.13870765268802643, -0.1265541911125183, 0.1038588136434555, -0.16152311861515045, -0.14591923356056213, 0.19833415746688843, -0.15707838535308838, 0.1788433939218521, -0.13358768820762634, 0.17050135135650635, 0.16301992535591125, -0.10662361979484558, 0.10063321143388748, -0.1003931537270546, -0.14886260032653809, -0.13672588765621185, 0.16918234527111053, -0.12183049321174622, -0.17517580091953278, -0.1370721459388733, 0.10916335135698318, -0.18875695765018463, -0.1100822240114212, 0.17105408012866974, 0.12644906342029572, 0.1453239470720291, 0.1635294407606125, 0.16174645721912384, -0.1320088505744934, -0.1090606302022934, -0.19179996848106384, -0.11132726073265076, 0.15071474015712738, 0.1911218762397766, -0.15427932143211365, -0.08843005448579788, -0.13498392701148987, -0.08813361078500748, -0.1668797880411148, -0.12306123226881027, -0.16577666997909546, -0.13273227214813232, 0.12253188341856003, 0.12262352555990219, 0.10561016947031021, 0.18141011893749237, 0.1848972886800766, -0.15313148498535156, -0.3494967818260193, 0.36091306805610657, 0.3418218195438385, -0.3243633806705475, -0.3695276975631714, -0.39190787076950073, -0.3492841124534607, 0.312192440032959, 0.3519371449947357, 0.41197431087493896, 0.303734689950943, -0.3509846329689026, -0.3521263003349304, 0.3185030519962311, 0.3119337260723114, -0.29859521985054016, -0.396896630525589, 0.3629395365715027, -0.31513917446136475, 0.3558313250541687, 0.36328285932540894, -0.3615851104259491, 0.3743913173675537, -0.36041367053985596, 0.3800742030143738, -0.3439645767211914, -0.324194997549057, 0.3238859474658966, -0.35993513464927673, 0.3400374948978424, 0.3208223581314087, 0.3104737102985382, -0.3726394474506378, 0.3523031175136566, 0.3666141927242279, 0.29624032974243164, -0.3631399869918823, 0.35726693272590637, 0.33647581934928894, -0.367834210395813, -0.3644427955150604, -0.3436780273914337, -0.40219739079475403, -0.38920000195503235, 0.3524613380432129, 0.3131639063358307, 0.3104443848133087, 0.3478059768676758, -0.34799638390541077, -0.36531731486320496, 0.36963093280792236, 0.37197259068489075, 0.3653583228588104, 0.404117226600647, 0.35517004132270813, 0.35062798857688904, 0.32230889797210693, 0.35266080498695374, -0.3022201955318451, -0.39072081446647644, -0.37657269835472107, -0.2947089374065399, -0.37377220392227173, 0.40951117873191833]","[-0.13695301115512848, 0.21037553250789642, -0.14879418909549713, -0.2153068482875824, 0.1384343057870865, 0.14738893508911133, -0.15642845630645752, 0.1475626677274704, -0.15465286374092102, -0.2109665423631668, 0.1942780613899231, -0.19298338890075684, -0.12776952981948853, 0.2032431662082672, 0.18504497408866882, -0.13783808052539825, 0.1726311594247818, 0.20678673684597015, 0.1460052877664566, -0.17406117916107178, 0.2152157425880432, -0.20861874520778656, -0.19005827605724335, 0.20009393990039825, 0.18503713607788086, -0.17840492725372314, 0.20055916905403137, -0.18049564957618713, -0.1782274842262268, 0.16226612031459808, -0.14169980585575104, -0.21184249222278595, 0.2298351228237152, 0.15834158658981323, -0.21705813705921173, 0.12957459688186646, -0.20458970963954926, 0.21269281208515167, 0.1860080361366272, -0.18898919224739075, -0.13008536398410797, 0.19539636373519897, -0.1489894688129425, -0.21261033415794373, -0.2204955518245697, -0.21743546426296234, -0.15099860727787018, 0.1863558441400528, 0.18548712134361267, -0.1746690273284912, 0.16197587549686432, 0.19665807485580444, 0.12570832669734955, -0.21404936909675598, 0.14526332914829254, 0.22395405173301697, 0.1603124737739563, 0.17788834869861603, 0.21920225024223328, 0.1593439131975174, 0.159941166639328, 0.1645926982164383, 0.19130732119083405, -0.15054455399513245, 0.465104877948761, -0.4959023594856262, 0.5452446937561035, 0.47299695014953613, -0.44632893800735474, -0.4833172559738159, 0.47822675108909607, -0.5102795958518982, 0.5426732301712036, 0.46116459369659424, -0.4959881007671356, 0.4461895525455475, 0.5021300911903381, -0.4760957956314087, -0.5363917350769043, 0.4958028197288513, -0.46014833450317383, -0.5114482045173645, -0.5540293455123901, 0.4875607192516327, -0.5067456364631653, 0.5007403492927551, 0.4974716603755951, -0.461958110332489, -0.5026693940162659, 0.5226346254348755, -0.5105436444282532, 0.47380879521369934, 0.47362348437309265, -0.5172061324119568, 0.5283653736114502, 0.5300565361976624, -0.49040359258651733, -0.5198778510093689, 0.4540555477142334, -0.47422054409980774, 0.4720548689365387, -0.5563762187957764, -0.462031751871109, 0.4370648264884949, 0.4913439154624939, -0.5013778805732727, 0.5347960591316223, 0.5219353437423706, 0.456453412771225, 0.5136733055114746, 0.4966675937175751, -0.5432837605476379, -0.5342004895210266, 0.4511459469795227, -0.500501811504364, -0.5518192648887634, -0.4609858989715576, 0.4415765702724457, -0.5075517296791077, -0.4708288013935089, -0.5000993013381958, -0.473996102809906, -0.5385794639587402, -0.47093766927719116, -0.5199099779129028, -0.5420389175415039, -0.5242388248443604, 0.5050340890884399]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
https://bbp.epfl.ch/neurosciencegraph/data/neuronmorphologies/2c908aa8-d4ab-4fcb-bf6c-4a16cce5c7e9,"[7297.0, 3313.0, 3460.0]","[0.0, 0.0, -0.07088812050083358, -0.7066540810820133, -1.2028093636935826, -1.388936024710159, -0.9533764419412368, -0.6745167096440999, -0.27080701235910065, -0.39751059245873366, -0.3162268919922807, 0.0, 0.0, 0.0, 0.0]","[0.11594384163618088, -0.1404164433479309, -0.11196503788232803, 0.1553787738084793, 0.1602517068386078, 0.17370855808258057, 0.1947898119688034, -0.11796323955059052, -0.18549488484859467, -0.14915555715560913, -0.19014057517051697, 0.14488409459590912, 0.11580061167478561, -0.13636177778244019, -0.19739781320095062, 0.12229334563016891, 0.11707644164562225, -0.10409987717866898, 0.1508096605539322, -0.20399145781993866, -0.11470577865839005, 0.1954360008239746, -0.19203399121761322, 0.11410101503133774, -0.13233795762062073, 0.20009130239486694, 0.12039952725172043, -0.13692320883274078, 0.11964371055364609, -0.1462598741054535, -0.18863609433174133, -0.18435028195381165, 0.11504243314266205, -0.10574071109294891, -0.18996137380599976, -0.12173797935247421, 0.1645275503396988, -0.1495562642812729, -0.12563753128051758, 0.1966537982225418, 0.19858041405677795, 0.10474320501089096, 0.19369950890541077, 0.1804436445236206, -0.19370712339878082, -0.20071953535079956, -0.11541653424501419, -0.17498621344566345, 0.15304385125637054, 0.1798374354839325, -0.1905021369457245, -0.14138957858085632, -0.1388755589723587, -0.1283891648054123, -0.11135385185480118, -0.11699210852384567, -0.17426560819149017, -0.15361900627613068, 0.15343256294727325, 0.19775313138961792, 0.11343049257993698, 0.20321251451969147, 0.12399362772703171, -0.14850550889968872, -0.4617404341697693, 0.5126293301582336, 0.5120102763175964, -0.4418847858905792, -0.46006253361701965, -0.4524308443069458, -0.4336259961128235, 0.4812600314617157, 0.4841947853565216, 0.4613870680332184, 0.465597003698349, -0.4249674081802368, -0.39803776144981384, 0.42855215072631836, 0.4165157377719879, -0.4419904351234436, -0.45989835262298584, 0.45989373326301575, -0.48605090379714966, 0.46513181924819946, 0.5034753680229187, -0.4367527663707733, 0.46863842010498047, -0.5198554396629333, 0.4523499310016632, -0.44514408707618713, -0.40540817379951477, 0.4291905164718628, -0.48452284932136536, 0.5183944702148438, 0.4312165379524231, 0.43647733330726624, -0.39882031083106995, 0.4553910791873932, 0.4491513669490814, 0.4162372350692749, -0.503358781337738, 0.4953470230102539, 0.4387474060058594, -0.49445003271102905, -0.4962928593158722, -0.46711280941963196, -0.4681088328361511, -0.4907294809818268, 0.4931327700614929, 0.49414342641830444, 0.4873238205909729, 0.4340408146381378, -0.4338310956954956, -0.41491010785102844, 0.491006463766098, 0.41704294085502625, 0.4201664924621582, 0.4536519944667816, 0.43481096625328064, 0.44359254837036133, 0.44013240933418274, 0.44496971368789673, -0.4310374855995178, -0.4603869318962097, -0.4299335181713104, -0.40324971079826355, -0.40774571895599365, 0.4244665503501892]","[-0.19318708777427673, 0.10199242830276489, -0.11822536587715149, -0.15758362412452698, 0.12805242836475372, 0.12809254229068756, -0.09235066920518875, 0.14312344789505005, -0.11649530380964279, -0.12040853500366211, 0.15969917178153992, -0.15207704901695251, -0.1819610893726349, 0.12306361645460129, 0.14283399283885956, -0.1035194844007492, 0.17894580960273743, 0.16030347347259521, 0.1739065796136856, -0.18598957359790802, 0.0914856493473053, -0.13505463302135468, -0.18030661344528198, 0.17654304206371307, 0.07787372916936874, -0.10538243502378464, 0.14982639253139496, -0.16906902194023132, -0.12592481076717377, 0.162008136510849, -0.11897115409374237, -0.1511515974998474, 0.10379918664693832, 0.10517317056655884, -0.16253887116909027, 0.1863868087530136, -0.1853785365819931, 0.1914820373058319, 0.1416442096233368, -0.12452474981546402, -0.13198113441467285, 0.16933219134807587, -0.14796364307403564, -0.14651866257190704, -0.10300903767347336, -0.11728567630052567, -0.1841973513364792, 0.13660354912281036, 0.168488547205925, -0.17916974425315857, 0.1724582463502884, 0.112569659948349, 0.17584943771362305, -0.1248248741030693, 0.1367897391319275, 0.11294594407081604, 0.14218446612358093, 0.1408638060092926, 0.16764873266220093, 0.1298031508922577, 0.11754875630140305, 0.13996338844299316, 0.1607186496257782, -0.11797492206096649, 0.32462233304977417, -0.36596545577049255, 0.3558328151702881, 0.32109522819519043, -0.3420894742012024, -0.35005974769592285, 0.34852221608161926, -0.3541437089443207, 0.3669833540916443, 0.37422072887420654, -0.35460585355758667, 0.33820730447769165, 0.35335806012153625, -0.32814863324165344, -0.38277292251586914, 0.3878387212753296, -0.3291682302951813, -0.39207667112350464, -0.34528517723083496, 0.3676407039165497, -0.3949046730995178, 0.3454466760158539, 0.30972301959991455, -0.374042272567749, -0.41870349645614624, 0.38862189650535583, -0.31065937876701355, 0.30419307947158813, 0.3570914566516876, -0.35689646005630493, 0.28829243779182434, 0.3947645425796509, -0.35322877764701843, -0.3205052614212036, 0.27487555146217346, -0.3390951454639435, 0.36684519052505493, -0.31185635924339294, -0.4099188446998596, 0.3851384222507477, 0.3631141185760498, -0.3710068166255951, 0.3699607849121094, 0.3290340006351471, 0.37801647186279297, 0.34913405776023865, 0.3852463960647583, -0.3696190118789673, -0.29624176025390625, 0.36560603976249695, -0.33918043971061707, -0.37612783908843994, -0.35238906741142273, 0.3037159740924835, -0.30608370900154114, -0.40583065152168274, -0.3377707302570343, -0.3931918442249298, -0.35225942730903625, -0.35317909717559814, -0.31705373525619507, -0.3836629390716553, -0.3294066786766052, 0.3215600848197937]",VPM,https://bbp.epfl.ch/neurosciencegraph/data/831a626a-c0ae-4691-8ce8-cfb7491345d9,Single Cell,https://bbp.epfl.ch/neurosciencegraph/data/781094e0-8fcb-4058-b3b9-9c67467e47d5
